transaction_id,user_id,timestamp,amount,merchant_category,device_id,country,is_fraud,fraud_type
txn_0061097,588,2026-05-15 13:57:02,1567.42,electronics,dev_588_86864,IN,0,none
txn_0061098,733,2026-05-15 13:57:28,481.7,utilities,dev_733_32919,IN,0,none
txn_0061099,213,2026-05-15 13:59:53,1826.95,entertainment,dev_213_10775,AE,0,none
txn_0061100,1447,2026-05-15 14:00:39,323.0,electronics,dev_1447_59579,IN,0,none
txn_0061101,1315,2026-05-15 14:00:41,315.84,pharmacy,dev_1315_74915,IN,0,none
txn_0061102,1399,2026-05-15 14:00:51,544.92,electronics,dev_1399_16887,IN,0,none
txn_0061103,1777,2026-05-15 14:02:29,661.25,dining,dev_1777_71451,IN,0,none
txn_0061104,943,2026-05-15 14:03:48,467.85,dining,dev_943_90652,US,0,none
txn_0061105,245,2026-05-15 14:03:51,740.96,entertainment,dev_245_12964,IN,0,none
txn_0061106,276,2026-05-15 14:04:55,578.52,fuel,dev_276_50824,IN,0,none
txn_0061107,549,2026-05-15 14:05:01,2663.91,grocery,dev_549_67450,IN,0,none
txn_0061108,1331,2026-05-15 14:05:33,2203.04,pharmacy,dev_1331_48200,SG,0,none
txn_0061109,1255,2026-05-15 14:05:42,1509.11,pharmacy,dev_1255_45060,SG,0,none
txn_0061110,1175,2026-05-15 14:05:59,1077.85,grocery,dev_1175_42085,IN,0,none
txn_0061111,1573,2026-05-15 14:07:21,623.46,fuel,dev_1573_78461,IN,0,none
txn_0061112,941,2026-05-15 14:07:32,241.46,fuel,dev_941_66333,IN,0,none
txn_0061113,1659,2026-05-15 14:10:44,141.72,utilities,dev_1659_94155,IN,0,none
txn_0061114,467,2026-05-15 14:10:59,1030.8,pharmacy,dev_467_58858,IN,0,none
txn_0061115,1287,2026-05-15 14:11:32,325.48,digital_goods,dev_1287_87692,IN,0,none
txn_0061116,1792,2026-05-15 14:12:09,1092.86,pharmacy,dev_1792_73902,SG,0,none
txn_0061117,169,2026-05-15 14:13:04,1134.32,dining,dev_169_59857,IN,0,none
txn_0061118,767,2026-05-15 14:13:27,87.23,digital_goods,dev_767_73916,IN,0,none
txn_0061119,570,2026-05-15 14:13:37,1615.79,fashion,dev_570_88571,IN,0,none
txn_0061120,34,2026-05-15 14:14:53,381.89,entertainment,dev_34_74597,IN,0,none
txn_0061121,257,2026-05-15 14:15:10,241.32,utilities,dev_257_29963,IN,0,none
txn_0061122,1592,2026-05-15 14:15:54,595.99,dining,dev_1592_21016,IN,0,none
txn_0061123,232,2026-05-15 14:16:39,915.67,fuel,dev_232_77810,IN,0,none
txn_0061124,829,2026-05-15 14:17:17,4751.13,pharmacy,dev_829_84574,IN,0,none
txn_0061125,837,2026-05-15 14:17:47,175.73,dining,dev_837_65156,IN,0,none
txn_0061126,383,2026-05-15 14:17:49,215.33,grocery,dev_383_21678,IN,0,none
txn_0061127,943,2026-05-15 14:17:51,1184.86,dining,dev_943_90652,US,0,none
txn_0061128,781,2026-05-15 14:18:00,388.45,dining,dev_781_74409,US,0,none
txn_0061129,531,2026-05-15 14:18:19,91.54,grocery,dev_531_12458,IN,0,none
txn_0061130,595,2026-05-15 14:20:58,1177.6,fuel,dev_595_28548,IN,0,none
txn_0061131,1392,2026-05-15 14:22:05,388.29,electronics,dev_1392_96120,IN,0,none
txn_0061132,217,2026-05-15 14:22:10,1400.8,pharmacy,dev_217_78160,IN,0,none
txn_0061133,1270,2026-05-15 14:22:57,623.64,fashion,dev_1270_39897,IN,0,none
txn_0061134,777,2026-05-15 14:24:14,520.01,utilities,dev_777_63725,BR,0,none
txn_0061135,387,2026-05-15 14:26:08,1043.44,travel,dev_387_59586,US,0,none
txn_0061136,22,2026-05-15 14:26:25,594.36,grocery,dev_22_50850,IN,0,none
txn_0061137,1323,2026-05-15 14:26:29,1737.27,fuel,dev_1323_70643,IN,0,none
txn_0061138,391,2026-05-15 14:26:47,1648.99,fashion,dev_391_98091,NG,0,none
txn_0061139,108,2026-05-15 14:27:25,182.7,utilities,dev_108_78211,IN,0,none
txn_0061140,962,2026-05-15 14:28:28,528.78,fashion,dev_962_83278,IN,0,none
txn_0061141,1215,2026-05-15 14:28:58,327.55,pharmacy,dev_1215_43195,IN,0,none
txn_0061142,837,2026-05-15 14:29:20,367.64,fuel,dev_837_65156,RU,0,none
txn_0061143,1122,2026-05-15 14:30:11,334.67,travel,dev_1122_89729,IN,0,none
txn_0061144,605,2026-05-15 14:30:15,261.93,electronics,dev_605_10761,IN,0,none
txn_0061145,1205,2026-05-15 14:32:12,833.27,fuel,dev_1205_31164,IN,0,none
txn_0061146,340,2026-05-15 14:32:18,455.81,dining,dev_340_26038,IN,0,none
txn_0061147,590,2026-05-15 14:32:24,1528.02,dining,dev_590_77439,IN,0,none
txn_0061148,300,2026-05-15 14:32:27,420.06,electronics,dev_300_62662,IN,0,none
txn_0061149,1023,2026-05-15 14:32:29,650.23,travel,dev_1023_40321,IN,0,none
txn_0061150,655,2026-05-15 14:32:29,703.98,fashion,dev_655_51067,IN,0,none
txn_0061151,782,2026-05-15 14:34:04,596.55,travel,dev_782_55608,IN,0,none
txn_0061152,316,2026-05-15 14:35:16,142.05,digital_goods,dev_316_23899,IN,0,none
txn_0061153,469,2026-05-15 14:35:22,877.97,fashion,dev_469_18888,NG,0,none
txn_0061154,1689,2026-05-15 14:37:34,214.43,utilities,dev_1689_61435,IN,0,none
txn_0061155,740,2026-05-15 14:37:44,2541.67,pharmacy,dev_740_61065,IN,0,none
txn_0061156,985,2026-05-15 14:38:14,2048.2,entertainment,dev_985_96380,IN,0,none
txn_0061157,734,2026-05-15 14:39:50,7484.39,fuel,dev_734_93212,SG,0,none
txn_0061158,1151,2026-05-15 14:40:40,3278.15,pharmacy,dev_1151_28608,IN,0,none
txn_0061159,1377,2026-05-15 14:41:09,293.89,digital_goods,dev_1377_59179,IN,0,none
txn_0061160,294,2026-05-15 14:44:05,474.6,pharmacy,dev_294_54240,IN,0,none
txn_0061161,1118,2026-05-15 14:46:01,1556.85,grocery,dev_1118_41733,IN,0,none
txn_0061162,301,2026-05-15 14:46:57,278.2,fuel,dev_301_24685,IN,0,none
txn_0061163,31,2026-05-15 14:47:04,258.42,electronics,dev_31_61518,IN,0,none
txn_0061164,313,2026-05-15 14:47:32,138.9,electronics,dev_313_86877,US,0,none
txn_0061165,1581,2026-05-15 14:47:47,184.04,digital_goods,dev_1581_92664,IN,0,none
txn_0061166,531,2026-05-15 14:47:56,61.46,grocery,dev_531_12458,IN,0,none
txn_0061167,824,2026-05-15 14:48:19,403.89,dining,dev_824_56815,BR,0,none
txn_0061168,1743,2026-05-15 14:48:24,179.06,pharmacy,dev_1743_54264,IN,0,none
txn_0061169,728,2026-05-15 14:48:28,540.86,digital_goods,dev_728_27583,IN,0,none
txn_0061170,1248,2026-05-15 14:51:09,840.99,digital_goods,dev_1248_61294,IN,0,none
txn_0061171,1619,2026-05-15 14:52:17,1241.45,fashion,dev_1619_90077,IN,0,none
txn_0061172,218,2026-05-15 14:52:21,101.19,dining,dev_218_24434,NG,0,none
txn_0061173,660,2026-05-15 14:52:39,680.93,electronics,dev_660_73757,IN,0,none
txn_0061174,462,2026-05-15 14:53:39,1162.51,pharmacy,dev_462_93647,IN,0,none
txn_0061175,1544,2026-05-15 14:53:44,608.12,fashion,dev_1544_55446,IN,0,none
txn_0061176,242,2026-05-15 14:53:55,3119.68,digital_goods,dev_242_60083,IN,0,none
txn_0061177,1077,2026-05-15 14:54:12,538.46,utilities,dev_1077_91713,IN,0,none
txn_0061178,501,2026-05-15 14:55:19,723.46,grocery,dev_501_98399,IN,0,none
txn_0061179,476,2026-05-15 14:56:30,1088.0,entertainment,dev_476_31726,IN,0,none
txn_0061180,1753,2026-05-15 14:57:21,68.85,fuel,dev_1753_60330,IN,0,none
txn_0061181,899,2026-05-15 14:58:05,351.29,dining,dev_899_98140,IN,0,none
txn_0061182,531,2026-05-15 14:58:36,23.2,grocery,dev_531_12458,IN,0,none
txn_0061183,1476,2026-05-15 14:59:33,602.44,fashion,dev_1476_78426,IN,0,none
txn_0061184,346,2026-05-15 15:00:31,768.73,fashion,dev_346_alt,IN,0,none
txn_0061185,435,2026-05-15 15:01:07,433.92,utilities,dev_435_45535,IN,0,none
txn_0061186,510,2026-05-15 15:01:53,78.38,electronics,dev_510_24842,IN,0,none
txn_0061187,527,2026-05-15 15:02:12,1008.42,utilities,dev_527_76098,IN,0,none
txn_0061188,955,2026-05-15 15:03:47,1268.39,pharmacy,dev_955_79107,IN,0,none
txn_0061189,1736,2026-05-15 15:05:32,377.46,fashion,dev_1736_87907,IN,0,none
txn_0061190,668,2026-05-15 15:06:14,478.63,travel,dev_668_38274,IN,0,none
txn_0061191,274,2026-05-15 15:06:25,1215.27,travel,dev_274_43652,IN,0,none
txn_0061192,1187,2026-05-15 15:06:46,534.76,digital_goods,dev_1187_41600,IN,0,none
txn_0061193,1543,2026-05-15 15:07:49,156.68,travel,dev_1543_87777,AE,0,none
txn_0061194,810,2026-05-15 15:07:51,768.82,electronics,dev_810_12090,US,0,none
txn_0061195,1183,2026-05-15 15:08:24,392.55,grocery,dev_1183_30529,IN,0,none
txn_0061196,1611,2026-05-15 15:11:12,162.07,utilities,dev_1611_20314,IN,0,none
txn_0061197,1486,2026-05-15 15:12:30,266.67,grocery,dev_1486_39004,IN,0,none
txn_0061198,223,2026-05-15 15:13:21,1407.35,fuel,dev_223_54873,AE,0,none
txn_0061199,400,2026-05-15 15:15:47,907.5,entertainment,dev_400_47881,IN,0,none
txn_0061200,66,2026-05-15 15:15:50,815.78,dining,dev_66_10110,IN,0,none
txn_0061201,1223,2026-05-15 15:16:37,871.91,digital_goods,dev_1223_40903,IN,0,none
txn_0061202,1619,2026-05-15 15:17:20,1277.66,dining,dev_1619_90077,IN,0,none
txn_0061203,1189,2026-05-15 15:17:25,178.93,utilities,dev_1189_77402,IN,0,none
txn_0061204,493,2026-05-15 15:18:23,430.55,entertainment,dev_493_69690,SG,0,none
txn_0061205,73,2026-05-15 15:20:01,1241.37,fashion,dev_73_34586,BR,0,none
txn_0061206,1303,2026-05-15 15:20:53,636.38,grocery,dev_1303_93153,IN,0,none
txn_0061207,722,2026-05-15 15:21:54,253.01,pharmacy,dev_722_37416,IN,0,none
txn_0061208,1518,2026-05-15 15:22:53,1160.66,fuel,dev_1518_alt,IN,0,none
txn_0061209,1518,2026-05-15 15:25:13,1396.9,dining,dev_1518_63099,IN,0,none
txn_0061210,1078,2026-05-15 15:25:35,803.03,grocery,dev_1078_92294,IN,0,none
txn_0061211,815,2026-05-15 15:25:42,188.32,digital_goods,dev_815_58735,IN,0,none
txn_0061212,858,2026-05-15 15:25:56,1697.04,electronics,dev_858_68789,IN,0,none
txn_0061213,32,2026-05-15 15:26:21,137.07,electronics,dev_32_17893,SG,0,none
txn_0061214,1059,2026-05-15 15:26:48,3079.32,travel,dev_1059_78743,IN,0,none
txn_0061215,1241,2026-05-15 15:27:36,293.76,travel,dev_1241_37741,IN,0,none
txn_0061216,1486,2026-05-15 15:28:48,294.79,grocery,dev_1486_39004,IN,0,none
txn_0061217,155,2026-05-15 15:29:00,418.81,pharmacy,dev_155_30766,US,0,none
txn_0061218,1312,2026-05-15 15:31:46,274.32,travel,dev_1312_alt,IN,0,none
txn_0061219,333,2026-05-15 15:32:21,1631.35,electronics,dev_333_94264,IN,0,none
txn_0061220,920,2026-05-15 15:32:28,592.44,pharmacy,dev_920_32440,IN,0,none
txn_0061221,1247,2026-05-15 15:33:34,967.62,travel,dev_1247_90665,IN,0,none
txn_0061222,982,2026-05-15 15:33:53,1193.34,fuel,dev_982_93623,IN,0,none
txn_0061223,800,2026-05-15 15:34:53,2639.04,digital_goods,dev_800_29750,IN,0,none
txn_0061224,852,2026-05-15 15:35:09,227.08,digital_goods,dev_852_16918,GB,0,none
txn_0061225,1763,2026-05-15 15:37:03,981.88,grocery,dev_1763_35318,IN,0,none
txn_0061226,734,2026-05-15 15:37:25,5262.91,digital_goods,dev_734_93212,SG,0,none
txn_0061227,1712,2026-05-15 15:37:45,645.49,entertainment,dev_1712_56050,BR,0,none
txn_0061228,562,2026-05-15 15:37:45,353.92,travel,dev_562_96715,IN,0,none
txn_0061229,818,2026-05-15 15:39:07,122.95,electronics,dev_818_41386,IN,0,none
txn_0061230,1677,2026-05-15 15:41:02,1285.68,fashion,dev_1677_83480,IN,0,none
txn_0061231,1183,2026-05-15 15:41:27,375.46,grocery,dev_1183_30529,IN,0,none
txn_0061232,1799,2026-05-15 15:43:19,3165.01,electronics,dev_1799_83978,IN,0,none
txn_0061233,1635,2026-05-15 15:43:45,718.59,digital_goods,dev_1635_15542,IN,0,none
txn_0061234,1709,2026-05-15 15:45:33,655.95,fuel,dev_1709_19125,IN,0,none
txn_0061235,279,2026-05-15 15:47:59,899.02,electronics,dev_279_34354,IN,0,none
txn_0061236,670,2026-05-15 15:48:09,681.04,digital_goods,dev_670_41812,IN,0,none
txn_0061237,332,2026-05-15 15:48:10,558.41,entertainment,dev_332_82161,US,0,none
txn_0061238,379,2026-05-15 15:48:54,490.63,utilities,dev_379_79568,IN,0,none
txn_0061239,273,2026-05-15 15:49:47,447.29,fuel,dev_273_68359,RU,0,none
txn_0061240,252,2026-05-15 15:51:09,3276.89,pharmacy,dev_252_67884,IN,0,none
txn_0061241,1104,2026-05-15 15:51:11,113.86,fashion,dev_1104_89067,IN,0,none
txn_0061242,294,2026-05-15 15:51:18,566.54,utilities,dev_294_54240,IN,0,none
txn_0061243,1575,2026-05-15 15:51:38,413.93,fuel,dev_1575_46017,IN,0,none
txn_0061244,798,2026-05-15 15:52:01,269.72,utilities,dev_798_alt,IN,0,none
txn_0061245,1778,2026-05-15 15:52:03,561.37,entertainment,dev_1778_27472,IN,0,none
txn_0061246,518,2026-05-15 15:54:00,6118.1,utilities,dev_fraud_518_21874,NG,1,account_takeover
txn_0061247,467,2026-05-15 15:57:15,984.35,pharmacy,dev_467_58858,IN,0,none
txn_0061248,144,2026-05-15 15:57:30,235.25,entertainment,dev_144_29176,IN,0,none
txn_0061249,1133,2026-05-15 15:57:34,753.15,utilities,dev_1133_alt,RU,0,none
txn_0061250,1199,2026-05-15 15:58:02,889.98,fashion,dev_1199_18686,IN,0,none
txn_0061251,1694,2026-05-15 15:58:34,373.75,electronics,dev_1694_71487,IN,0,none
txn_0061252,1687,2026-05-15 15:58:52,476.55,grocery,dev_1687_54159,IN,0,none
txn_0061253,714,2026-05-15 15:59:00,926.96,fashion,dev_714_alt,IN,0,none
txn_0061254,1036,2026-05-15 15:59:03,701.74,grocery,dev_1036_86221,IN,0,none
txn_0061255,863,2026-05-15 16:00:17,551.82,fashion,dev_863_75201,IN,0,none
txn_0061256,518,2026-05-15 16:01:00,8639.62,fuel,dev_fraud_518_21874,NG,1,account_takeover
txn_0061257,790,2026-05-15 16:01:18,392.05,digital_goods,dev_790_62775,IN,0,none
txn_0061258,1223,2026-05-15 16:01:29,352.22,dining,dev_1223_40903,IN,0,none
txn_0061259,1390,2026-05-15 16:02:03,186.01,fuel,dev_1390_57923,IN,0,none
txn_0061260,298,2026-05-15 16:02:24,2798.25,pharmacy,dev_298_56868,IN,0,none
txn_0061261,1236,2026-05-15 16:06:28,540.75,utilities,dev_1236_49802,IN,0,none
txn_0061262,880,2026-05-15 16:07:15,751.74,electronics,dev_880_15234,IN,0,none
txn_0061263,1078,2026-05-15 16:07:19,895.12,dining,dev_1078_92294,IN,0,none
txn_0061264,264,2026-05-15 16:08:27,596.12,digital_goods,dev_264_32314,IN,0,none
txn_0061265,1039,2026-05-15 16:08:56,849.31,digital_goods,dev_1039_82543,IN,0,none
txn_0061266,1677,2026-05-15 16:09:17,578.86,fuel,dev_1677_83480,IN,0,none
txn_0061267,47,2026-05-15 16:10:01,425.85,entertainment,dev_47_20770,US,0,none
txn_0061268,421,2026-05-15 16:10:44,461.06,electronics,dev_421_79814,US,0,none
txn_0061269,818,2026-05-15 16:10:48,146.32,electronics,dev_818_41386,IN,0,none
txn_0061270,612,2026-05-15 16:10:58,1089.07,grocery,dev_612_19523,IN,0,none
txn_0061271,1709,2026-05-15 16:10:59,488.22,grocery,dev_1709_19125,IN,0,none
txn_0061272,1396,2026-05-15 16:12:34,366.45,dining,dev_1396_82230,IN,0,none
txn_0061273,361,2026-05-15 16:12:44,661.3,fashion,dev_361_41955,GB,0,none
txn_0061274,33,2026-05-15 16:14:13,1908.22,utilities,dev_33_24184,IN,0,none
txn_0061275,94,2026-05-15 16:16:35,702.26,pharmacy,dev_94_64904,IN,0,none
txn_0061276,1216,2026-05-15 16:21:04,1191.69,pharmacy,dev_1216_30133,IN,0,none
txn_0061277,741,2026-05-15 16:21:05,1401.94,electronics,dev_741_53876,GB,0,none
txn_0061278,716,2026-05-15 16:23:14,518.99,utilities,dev_716_97554,NG,0,none
txn_0061279,1591,2026-05-15 16:23:56,396.21,travel,dev_1591_72413,IN,0,none
txn_0061280,835,2026-05-15 16:25:50,611.17,grocery,dev_835_alt,IN,0,none
txn_0061281,1145,2026-05-15 16:26:18,491.47,entertainment,dev_1145_92032,IN,0,none
txn_0061282,56,2026-05-15 16:28:46,1896.24,fuel,dev_56_43542,IN,0,none
txn_0061283,701,2026-05-15 16:30:07,1593.6,fashion,dev_701_38654,IN,0,none
txn_0061284,1609,2026-05-15 16:30:22,1092.09,fashion,dev_1609_52156,IN,0,none
txn_0061285,741,2026-05-15 16:31:15,1909.73,electronics,dev_741_53876,GB,0,none
txn_0061286,610,2026-05-15 16:31:40,182.28,grocery,dev_610_62361,IN,0,none
txn_0061287,1799,2026-05-15 16:32:17,3515.69,electronics,dev_1799_83978,IN,0,none
txn_0061288,314,2026-05-15 16:32:28,6693.94,digital_goods,dev_314_98913,IN,0,none
txn_0061289,476,2026-05-15 16:32:53,1658.64,fuel,dev_476_31726,IN,0,none
txn_0061290,825,2026-05-15 16:34:37,102.36,dining,dev_825_85892,IN,0,none
txn_0061291,1242,2026-05-15 16:34:56,907.18,digital_goods,dev_1242_alt,IN,0,none
txn_0061292,1689,2026-05-15 16:35:22,228.32,travel,dev_1689_61435,IN,0,none
txn_0061293,1301,2026-05-15 16:36:10,416.97,fashion,dev_1301_70724,IN,0,none
txn_0061294,188,2026-05-15 16:36:13,244.24,utilities,dev_188_57991,IN,0,none
txn_0061295,1574,2026-05-15 16:37:58,119.27,dining,dev_1574_66247,NG,0,none
txn_0061296,1394,2026-05-15 16:38:15,207.28,utilities,dev_1394_21445,IN,0,none
txn_0061297,871,2026-05-15 16:38:17,102.58,digital_goods,dev_871_35180,IN,0,none
txn_0061298,740,2026-05-15 16:38:43,997.18,pharmacy,dev_740_61065,IN,0,none
txn_0061299,953,2026-05-15 16:39:07,212.26,entertainment,dev_953_71550,IN,0,none
txn_0061300,1464,2026-05-15 16:39:37,1610.98,travel,dev_1464_55076,IN,0,none
txn_0061301,98,2026-05-15 16:39:38,1466.33,dining,dev_98_alt,IN,0,none
txn_0061302,1581,2026-05-15 16:39:42,257.51,dining,dev_1581_92664,IN,0,none
txn_0061303,1282,2026-05-15 16:40:19,3489.43,entertainment,dev_1282_65860,IN,0,none
txn_0061304,1672,2026-05-15 16:40:56,1027.81,pharmacy,dev_1672_62779,IN,0,none
txn_0061305,42,2026-05-15 16:41:10,1209.07,fashion,dev_42_55751,GB,0,none
txn_0061306,1607,2026-05-15 16:41:40,1942.72,utilities,dev_1607_96674,IN,0,none
txn_0061307,246,2026-05-15 16:42:13,2992.02,entertainment,dev_246_19046,IN,0,none
txn_0061308,1097,2026-05-15 16:43:44,3331.49,entertainment,dev_1097_55018,IN,0,none
txn_0061309,73,2026-05-15 16:43:59,1624.13,fashion,dev_73_34586,BR,0,none
txn_0061310,281,2026-05-15 16:44:14,470.94,grocery,dev_281_43888,IN,0,none
txn_0061311,1377,2026-05-15 16:44:20,203.3,grocery,dev_1377_59179,AE,0,none
txn_0061312,1557,2026-05-15 16:44:33,5371.12,digital_goods,dev_1557_95138,IN,0,none
txn_0061313,123,2026-05-15 16:45:28,1291.25,digital_goods,dev_123_48611,IN,0,none
txn_0061314,866,2026-05-15 16:45:31,644.6,digital_goods,dev_866_28018,IN,0,none
txn_0061315,756,2026-05-15 16:45:37,1434.71,fuel,dev_756_25495,AE,0,none
txn_0061316,977,2026-05-15 16:45:55,1763.7,grocery,dev_977_50737,IN,0,none
txn_0061317,383,2026-05-15 16:47:54,246.95,grocery,dev_383_21678,IN,0,none
txn_0061318,1750,2026-05-15 16:48:15,1199.08,travel,dev_1750_30450,IN,0,none
txn_0061319,919,2026-05-15 16:49:13,1929.22,fuel,dev_919_75193,US,0,none
txn_0061320,196,2026-05-15 16:49:49,421.44,grocery,dev_196_56101,IN,0,none
txn_0061321,142,2026-05-15 16:50:10,776.48,fuel,dev_142_alt,IN,0,none
txn_0061322,756,2026-05-15 16:50:11,703.52,pharmacy,dev_756_alt,AE,0,none
txn_0061323,982,2026-05-15 16:50:23,2801.41,fuel,dev_982_93623,IN,0,none
txn_0061324,1102,2026-05-15 16:50:52,1263.63,digital_goods,dev_1102_96077,IN,0,none
txn_0061325,1771,2026-05-15 16:50:55,5341.99,digital_goods,dev_1771_66717,IN,0,none
txn_0061326,497,2026-05-15 16:51:00,724.6,fuel,dev_497_41207,IN,0,none
txn_0061327,332,2026-05-15 16:51:30,919.52,pharmacy,dev_332_82161,US,0,none
txn_0061328,929,2026-05-15 16:51:44,523.98,dining,dev_929_89972,IN,0,none
txn_0061329,1381,2026-05-15 16:51:51,3848.21,travel,dev_1381_88070,IN,0,none
txn_0061330,600,2026-05-15 16:53:12,1561.96,electronics,dev_600_83632,IN,0,none
txn_0061331,943,2026-05-15 16:53:36,1059.38,dining,dev_943_90652,US,0,none
txn_0061332,1291,2026-05-15 16:53:39,1514.02,digital_goods,dev_1291_97101,IN,0,none
txn_0061333,1643,2026-05-15 16:55:03,598.89,grocery,dev_1643_75874,RU,0,none
txn_0061334,1768,2026-05-15 16:55:35,1483.97,entertainment,dev_1768_67307,IN,0,none
txn_0061335,9,2026-05-15 16:55:36,818.65,digital_goods,dev_9_42562,IN,0,none
txn_0061336,383,2026-05-15 16:56:02,158.18,grocery,dev_383_21678,IN,0,none
txn_0061337,174,2026-05-15 16:56:10,1042.83,dining,dev_174_93245,IN,0,none
txn_0061338,255,2026-05-15 16:56:18,636.91,pharmacy,dev_255_60123,IN,0,none
txn_0061339,711,2026-05-15 16:56:42,925.56,grocery,dev_711_26648,IN,0,none
txn_0061340,141,2026-05-15 16:57:15,881.54,digital_goods,dev_141_30265,IN,0,none
txn_0061341,123,2026-05-15 16:57:30,2526.93,fuel,dev_123_48611,IN,0,none
txn_0061342,1612,2026-05-15 16:58:00,509.27,pharmacy,dev_1612_84565,IN,0,none
txn_0061343,854,2026-05-15 16:58:55,253.74,travel,dev_854_92468,RU,0,none
txn_0061344,947,2026-05-15 16:58:55,712.42,entertainment,dev_947_63507,IN,0,none
txn_0061345,852,2026-05-15 16:59:26,408.72,digital_goods,dev_852_16918,GB,0,none
txn_0061346,1500,2026-05-15 16:59:56,1126.94,grocery,dev_1500_54592,SG,0,none
txn_0061347,1100,2026-05-15 17:00:09,352.53,fuel,dev_1100_alt,IN,0,none
txn_0061348,673,2026-05-15 17:03:24,235.12,fuel,dev_673_62527,IN,0,none
txn_0061349,862,2026-05-15 17:07:34,480.71,fashion,dev_862_42976,IN,0,none
txn_0061350,616,2026-05-15 17:08:13,557.22,dining,dev_616_29351,IN,0,none
txn_0061351,273,2026-05-15 17:11:13,225.48,electronics,dev_273_68359,RU,0,none
txn_0061352,252,2026-05-15 17:11:27,1978.6,pharmacy,dev_252_67884,IN,0,none
txn_0061353,245,2026-05-15 17:11:29,940.96,electronics,dev_245_12964,IN,0,none
txn_0061354,872,2026-05-15 17:11:32,1308.09,dining,dev_872_10155,SG,0,none
txn_0061355,1028,2026-05-15 17:14:02,88.21,pharmacy,dev_1028_33033,IN,0,none
txn_0061356,1097,2026-05-15 17:15:07,3757.26,entertainment,dev_1097_55018,IN,0,none
txn_0061357,1543,2026-05-15 17:15:43,523.19,travel,dev_1543_87777,AE,0,none
txn_0061358,1004,2026-05-15 17:15:48,900.63,fuel,dev_1004_11581,IN,0,none
txn_0061359,368,2026-05-15 17:16:02,899.04,pharmacy,dev_368_75507,IN,0,none
txn_0061360,1353,2026-05-15 17:16:31,853.73,dining,dev_1353_23205,IN,0,none
txn_0061361,1392,2026-05-15 17:18:34,322.85,electronics,dev_1392_96120,IN,0,none
txn_0061362,1746,2026-05-15 17:18:43,866.0,digital_goods,dev_1746_90433,IN,0,none
txn_0061363,1038,2026-05-15 17:20:03,745.94,dining,dev_1038_48876,US,0,none
txn_0061364,368,2026-05-15 17:20:18,2570.57,pharmacy,dev_368_75507,IN,0,none
txn_0061365,1028,2026-05-15 17:21:08,335.03,pharmacy,dev_1028_33033,IN,0,none
txn_0061366,565,2026-05-15 17:21:23,2735.74,entertainment,dev_565_17797,IN,0,none
txn_0061367,367,2026-05-15 17:21:31,1809.31,travel,dev_367_63196,IN,0,none
txn_0061368,1425,2026-05-15 17:21:44,1337.98,dining,dev_1425_41231,US,0,none
txn_0061369,186,2026-05-15 17:22:25,306.3,digital_goods,dev_186_51985,IN,0,none
txn_0061370,957,2026-05-15 17:22:30,5693.84,fuel,dev_957_99093,IN,0,none
txn_0061371,648,2026-05-15 17:22:32,3320.81,entertainment,dev_648_19456,IN,0,none
txn_0061372,53,2026-05-15 17:22:59,1696.18,utilities,dev_53_10658,IN,0,none
txn_0061373,1687,2026-05-15 17:25:05,431.05,fuel,dev_1687_54159,IN,0,none
txn_0061374,177,2026-05-15 17:25:26,555.93,fuel,dev_177_72362,IN,0,none
txn_0061375,411,2026-05-15 17:26:42,4952.53,digital_goods,dev_411_81153,US,0,none
txn_0061376,1493,2026-05-15 17:28:28,7103.85,pharmacy,dev_1493_83207,IN,0,none
txn_0061377,246,2026-05-15 17:28:43,2837.8,utilities,dev_246_19046,IN,0,none
txn_0061378,102,2026-05-15 17:28:54,384.78,fuel,dev_102_77393,IN,0,none
txn_0061379,1493,2026-05-15 17:28:58,3550.23,pharmacy,dev_1493_83207,IN,0,none
txn_0061380,1743,2026-05-15 17:29:39,238.42,pharmacy,dev_1743_54264,IN,0,none
txn_0061381,942,2026-05-15 17:30:12,631.88,travel,dev_942_alt,IN,0,none
txn_0061382,16,2026-05-15 17:32:28,286.53,utilities,dev_16_99312,IN,0,none
txn_0061383,53,2026-05-15 17:33:22,2302.54,fuel,dev_53_10658,IN,0,none
txn_0061384,6,2026-05-15 17:33:30,1057.96,grocery,dev_6_49304,IN,0,none
txn_0061385,189,2026-05-15 17:34:55,192.63,dining,dev_189_12952,IN,0,none
txn_0061386,1133,2026-05-15 17:35:00,1536.18,utilities,dev_1133_56803,RU,0,none
txn_0061387,321,2026-05-15 17:35:14,1890.65,travel,dev_321_21702,RU,0,none
txn_0061388,325,2026-05-15 17:35:15,289.19,fashion,dev_325_83424,US,0,none
txn_0061389,775,2026-05-15 17:36:59,492.46,electronics,dev_775_44144,IN,0,none
txn_0061390,421,2026-05-15 17:37:41,938.58,electronics,dev_421_79814,US,0,none
txn_0061391,446,2026-05-15 17:38:05,1352.37,utilities,dev_446_alt,IN,0,none
txn_0061392,974,2026-05-15 17:38:50,2001.03,pharmacy,dev_974_75399,IN,0,none
txn_0061393,1135,2026-05-15 17:39:39,315.43,entertainment,dev_1135_27306,IN,0,none
txn_0061394,804,2026-05-15 17:40:01,2025.5,entertainment,dev_804_31938,IN,0,none
txn_0061395,648,2026-05-15 17:41:04,2018.07,entertainment,dev_648_19456,AE,0,none
txn_0061396,889,2026-05-15 17:43:54,1059.56,digital_goods,dev_889_81701,IN,0,none
